epoch,accuracy,loss,val_accuracy,val_loss
0,0.50412834,1.562582355811181,0.19034143,3.159125472224036
1,0.6467101,1.0672218910115372,0.22211064,2.522328712219416
2,0.6616957,1.00794517792954,0.29596496,2.3997644657312436
3,0.67475355,0.9704948643896087,0.29185686,2.1866476216981576
4,0.68231916,0.9417353227972503,0.29706043,2.140734256700028
5,0.6883934,0.9214110915104898,0.2715903,2.2633164511170496
6,0.69330376,0.9008211785781007,0.25086728,2.4902223930802454
7,0.6983232,0.8843244992363767,0.31650537,2.6082551285277966
8,0.70108753,0.8793294728506874,0.28081065,3.300370000129522
9,0.7054159,0.8649088211011527,0.29660398,2.5691590641820152
10,0.7095624,0.8486279866288948,0.23206134,2.5409444071525753
11,0.7059979,0.8466441282855547,0.31988314,2.2817739747291386
12,0.7084349,0.8445273699602781,0.35402593,2.0631708086923113
13,0.71276325,0.8275323738633136,0.2655651,2.6542516309161517
14,0.71614593,0.8207062924237335,0.2903049,2.4182873271232426
15,0.718983,0.8128816895632694,0.3534782,2.205549162487651
16,0.72258395,0.8000732969622889,0.41245207,1.754676362802816
17,0.7132361,0.8159566975990986,0.31157568,2.7205306042072386
18,0.7216746,0.7944907613272874,0.41172174,1.8007630761279616
19,0.7246208,0.7863164514360659,0.36863247,1.9542994235837183
20,0.72374785,0.7890618032892789,0.411174,1.8608740706776463
21,0.7246208,0.7834057613713508,0.33969325,2.21834637536559
22,0.72673047,0.7803299902321682,0.32983387,2.14717820494674
23,0.728731,0.7756132534842126,0.38059157,1.8749800282855367
24,0.72913104,0.7649871696079258,0.30098593,2.858298368232195
25,0.7305132,0.7639817327539559,0.33010772,2.3337771573732065
26,0.7304041,0.7682882597957827,0.39364615,1.9756499778392702
27,0.74131596,0.728422767927035,0.37767026,1.9903452008269553
28,0.74669915,0.722274215064529,0.3920029,1.869406094384748
29,0.7441531,0.7141919966172067,0.383239,2.0061535031296485
30,0.7454261,0.7131152513921012,0.41144788,1.7959538947704226
31,0.7488815,0.7014469321659573,0.40177104,1.9564466019009434
32,0.74964535,0.7016837082818697,0.41592112,1.817966639995575
33,0.752046,0.7006404730469152,0.3793135,2.4480126818945243
34,0.7522642,0.695046577091385,0.43965673,1.8148953013641889
35,0.7524825,0.696321654650599,0.4070659,1.7752389020698016
36,0.7556105,0.6928727740858674,0.38086542,2.1357627483301385
37,0.7594297,0.6755694587038251,0.4310754,1.7073965141939562
38,0.7629942,0.6652789772157388,0.41665146,1.7877864130707675
39,0.76535845,0.6600516680670744,0.41126528,1.9671121724816256
40,0.7653948,0.656345958626119,0.41656017,1.7919063568115234
41,0.76477647,0.6544185101962083,0.4612014,1.730582636456157
42,0.76586765,0.647196424010451,0.43271863,1.808055851348611
43,0.7699051,0.6513003803559537,0.40186232,1.986284189446028
44,0.768923,0.6453389711991032,0.4072485,1.996368036713711
45,0.7675408,0.6419881703949606,0.45992333,1.786950100299924
46,0.77165097,0.6416510129635719,0.4140953,1.8379496987475905
47,0.7707053,0.6391285954507558,0.43828738,1.7390722424484963
48,0.77717966,0.6240730346261629,0.42568925,1.7348561966141989
49,0.77732515,0.6207901576518128,0.45490232,1.6780592341755711
50,0.77790713,0.6231026954435901,0.42249405,1.9786478253298028
51,0.779653,0.6173568999126011,0.44476902,1.7278641989064771
52,0.78012586,0.6132604873085431,0.44285193,1.7795846309772758
53,0.7777252,0.6129317084825369,0.42386344,1.9480492583540983
54,0.7812534,0.6117173865536694,0.41546467,1.9093486708264018
55,0.781799,0.606574635182125,0.4282454,1.7865337355192317
56,0.7828174,0.6057779081793153,0.43290123,1.8255760752877523
57,0.7818354,0.6051176777598996,0.43682674,1.772199149741683
58,0.78470886,0.6038202934425915,0.45855394,1.6786974030871724
59,0.7805259,0.6011726856752008,0.40286654,2.120201731837073
60,0.78696394,0.5944070405985752,0.43573123,1.8017179314480272
61,0.7846361,0.5920325086310436,0.45033777,1.7503171854240949
62,0.78736407,0.5916631769991751,0.44586453,1.7559120502582817
63,0.78710943,0.5887864558628152,0.4252328,1.8730157336523368
64,0.78681844,0.5868779246025667,0.44823807,1.7810033074645109
65,0.7863456,0.5912571638455081,0.44495162,1.7513689994812012
66,0.7884916,0.5837683196855745,0.45234618,1.8493411998416103
67,0.7886371,0.584960320287432,0.4480555,1.7374926569849947
68,0.79111046,0.5809793784676219,0.45855394,1.6834776138150416
69,0.7890372,0.5826464020008736,0.4360964,1.8855669345966606
70,0.7900193,0.580396273330131,0.45262006,1.7296625722286314
71,0.79125595,0.5793153579435486,0.45042905,1.724687866000242
72,0.7924926,0.5772158464747006,0.44632098,1.7719505900560424
73,0.7931473,0.5750598074636007,0.4401132,1.794503537721412
74,0.79274726,0.5796865802890359,0.45179844,1.7587750969931137
75,0.79194707,0.5748279537682153,0.45581523,1.7214169821073844
76,0.7934383,0.5732917336826521,0.4531678,1.709957736869191
77,0.7924926,0.5750340334443724,0.45335037,1.7262833229331083
78,0.7930746,0.5735374538318226,0.44586453,1.7622485992520354
79,0.79325646,0.571346478971611,0.45325908,1.7445444215175718
