epoch,accuracy,loss,val_accuracy,val_loss
0,0.62144935,0.6635543526092996,0.6975534,0.5720689948215041
1,0.75583327,0.48844098536046704,0.78081065,0.4717515544142834
2,0.80074704,0.41472779655658837,0.8134928,0.39965532581473506
3,0.8177626,0.3818506464041941,0.7882052,0.4163804237925729
4,0.8289219,0.3626344766325917,0.7963301,0.3863178488127021
5,0.83953935,0.34672539868302465,0.82198286,0.3896440423505251
6,0.84483075,0.33413301665141093,0.8175096,0.3834572649279306
7,0.8494651,0.3257336392620772,0.7556144,0.48577087632445404
8,0.8548257,0.3168051573971392,0.7981559,0.43652139950630275
9,0.85770774,0.30922968936018164,0.8383239,0.3468486205783001
10,0.8613391,0.3046985655709693,0.85274786,0.31639822953662206
11,0.8656161,0.2972330515588395,0.84754425,0.33033744280421456
12,0.86822146,0.2904938124158028,0.865346,0.297777084243852
13,0.87174904,0.28641430647305255,0.79103523,0.39821267474529354
14,0.87200266,0.2821670332859113,0.8641592,0.2926041534127191
15,0.8749078,0.27792593743884014,0.80381596,0.4009169652018436
16,0.8795767,0.2714259643583492,0.87538797,0.28015379087869513
17,0.8797035,0.2693865235541389,0.8752967,0.27905876137489494
18,0.8816979,0.2651534262842922,0.8733796,0.2843684699646262
19,0.88320804,0.26052251975166724,0.8770312,0.26459718686203626
20,0.88534075,0.25817646554290813,0.8742925,0.2896503716014152
21,0.8875196,0.2543375145836003,0.8621508,0.29412222307088765
22,0.8897676,0.2513451808951036,0.87666607,0.26860936245946
23,0.8903901,0.2477808780092095,0.8815958,0.2607980521265851
24,0.8908743,0.24641587403464182,0.863155,0.30528122498545535
25,0.8926035,0.24370301754329737,0.88351285,0.2662667961314667
26,0.8927995,0.24089949566709107,0.88981193,0.2483380426501119
27,0.89688045,0.2377694497936427,0.888899,0.2464519013152566
28,0.897088,0.23559334269201448,0.8927333,0.24480867368537326
29,0.897088,0.23418768109358798,0.88716453,0.25337619888921115
30,0.9000046,0.23193694023087513,0.88926417,0.24237409008796826
31,0.90043116,0.22886385308341722,0.8772138,0.27113810181617737
32,0.8997856,0.226661025087057,0.88807744,0.24629560234241707
33,0.9019183,0.22481465675393714,0.8899945,0.2479760984695235
34,0.9029904,0.22335422452685907,0.89392,0.2419139139874037
35,0.9035207,0.2215250427516461,0.89392,0.23856263971605965
36,0.90497327,0.21885869657323775,0.8482746,0.33577602114095245
37,0.90681773,0.21635916108169492,0.89072484,0.2506062050544938
38,0.9070829,0.21479693355842192,0.89172906,0.24723571227040403
39,0.9073711,0.21315716872171955,0.89976263,0.2271659667062205
40,0.90866226,0.21128734244963213,0.8991236,0.23611435623363006
41,0.90803975,0.21074607853166932,0.8899945,0.24377199106438216
42,0.90885824,0.21074147616586683,0.89291584,0.24030284271683805
43,0.9108757,0.2071064238199545,0.8879861,0.24746461593827537
44,0.91171724,0.20493677373929822,0.9013146,0.22459579536388086
45,0.9116596,0.20415487254687278,0.88141316,0.2803924681488858
46,0.91242045,0.2032616682777345,0.89346355,0.24662829346435014
47,0.9125703,0.20293652629276202,0.8924594,0.23967544959728107
48,0.91431105,0.20048303873564477,0.89748037,0.23763301639362824
49,0.9140344,0.19865507917860212,0.89684135,0.24253503198540488
50,0.9158789,0.19733146437279997,0.8941939,0.2393314230234124
51,0.91545236,0.1976663469484918,0.90441847,0.22355709640785706
52,0.9165591,0.1944051507132405,0.9002191,0.23465605842512707
53,0.91651297,0.1934107292223975,0.8966588,0.23360173161639725
54,0.91877246,0.19220232743404672,0.9018623,0.22892767615443052
55,0.9191644,0.19067756128571717,0.8960197,0.2364685843850291
56,0.9178387,0.19009040815824954,0.880409,0.28763732054205826
57,0.9177349,0.19092765044794413,0.89802814,0.23803614859664163
58,0.9197178,0.18900580521709726,0.90067554,0.2279596534925838
59,0.9192336,0.18695546312986525,0.89565456,0.25068819280280624
60,0.9206746,0.18546069005885094,0.89958006,0.22800204244463942
61,0.92145854,0.18510998737259038,0.8996714,0.23815599837621979
62,0.92575854,0.1744737741041368,0.90441847,0.22652063527426056
63,0.92932075,0.1675108365524214,0.9072485,0.223409537399231
64,0.9296205,0.16768123087579118,0.9045098,0.2239187278373297
65,0.9303352,0.1657721937571264,0.90478367,0.24971897813469865
66,0.9316149,0.16297249014990187,0.9035969,0.22559265792369843
67,0.9304044,0.16340692830703624,0.8992149,0.24305992486865022
68,0.93262935,0.1598118837250452,0.90980464,0.21958421985077303
69,0.93246794,0.16077743841239495,0.90651816,0.2200338309414165
