epoch,accuracy,loss,val_accuracy,val_loss
0,0.28797382,1.8728666942871377,0.37210152,1.5636244430098423
1,0.38234344,1.5173660873498225,0.4132737,1.4421284683915072
2,0.41773495,1.4119659277342413,0.37986124,1.6944570666135743
3,0.43418565,1.3571217186191717,0.40752238,1.4779734514480414
4,0.44526422,1.3266200340619818,0.43436188,1.3756335031154543
5,0.45787606,1.292855689526264,0.45654556,1.3154402777206067
6,0.4665683,1.27093481886687,0.4199379,1.4251308427300564
7,0.47047633,1.2515560820084441,0.46129268,1.2916799991629844
8,0.47941068,1.2321997824865636,0.47562534,1.25073091928349
9,0.48569354,1.2178819052662717,0.4868541,1.2398450471634088
10,0.48973992,1.2070126005900277,0.4559065,1.3547808555669563
11,0.4942705,1.196209420700921,0.4381048,1.4369056321853815
12,0.49760213,1.187841430489212,0.5010042,1.1815396311671236
13,0.50084156,1.1773471090172,0.4898667,1.2180359793263813
14,0.5013949,1.1680390367558067,0.47644696,1.2713145502777987
15,0.5079775,1.1604243398295395,0.5069381,1.1675934306410856
16,0.5093724,1.1532454532329353,0.48566735,1.2266384529512981
17,0.51290005,1.145319845759318,0.51944494,1.1417433508606845
18,0.5150097,1.1390431229175264,0.51351106,1.158944992131965
19,0.51666975,1.136229133744483,0.50958556,1.151472108308659
20,0.5201051,1.1320651433107918,0.46686143,1.2744338359943657
21,0.5215462,1.1224965004532648,0.5082162,1.1422351924485938
22,0.5218344,1.1192032904089746,0.50830746,1.1471920706504999
23,0.5252237,1.1150756641407464,0.5178017,1.1519579901251682
24,0.52724105,1.1095559992803854,0.50474715,1.1648710557194644
25,0.5290395,1.105770127509206,0.52583534,1.1297281190406445
26,0.53027296,1.1004380699146457,0.5346905,1.1002513579157895
27,0.53328186,1.0948740635962215,0.517254,1.1262301830358283
28,0.5322097,1.0935674295383198,0.5232792,1.1224721753320028
29,0.5364751,1.088866549752839,0.46859595,1.335402666136276
30,0.53608316,1.0868373194886871,0.5031039,1.2084888926772184
31,0.5387001,1.0814739669324682,0.52373564,1.112324181684228
32,0.53957623,1.0780799804738248,0.51889724,1.1120829998060715
33,0.54001427,1.075566147434242,0.50054777,1.1617044529249503
34,0.5422738,1.071830008375813,0.52547014,1.1300867560297945
35,0.5435765,1.0667636547978707,0.53761184,1.078427632187688
36,0.54231995,1.0678196548481087,0.51853204,1.1275191265483235
37,0.54527116,1.0624176231816302,0.5353296,1.0946140199206595
38,0.54519045,1.0624657456619564,0.53825086,1.0866944394832434
39,0.54464865,1.0576320404959354,0.5232792,1.1154822568560756
40,0.5472655,1.0553347824310932,0.53879863,1.0954581277315008
41,0.5497095,1.0521606087607673,0.5238269,1.1168303995631461
42,0.5492599,1.0502164672191299,0.53761184,1.0863418107809022
43,0.54928297,1.0457454296448216,0.49059704,1.2825679155283196
44,0.5533524,1.0447377109455027,0.52857405,1.12437831662422
45,0.5573988,1.039357542892691,0.52939564,1.105902104876762
46,0.56413126,1.0159241041881641,0.55340517,1.0566302364648774
47,0.56881166,1.0095749987256843,0.52830017,1.0891228858814683
48,0.5685696,1.0054243524817976,0.5499361,1.056574756322905
49,0.56828135,1.002772090713839,0.548019,1.072747060032778
50,0.57088673,1.0003175842831256,0.5501187,1.070418359928353
51,0.570783,0.9955580151192126,0.54025924,1.100804163966068
52,0.57088673,0.9963258411802292,0.5447325,1.0771063122638436
53,0.57316935,0.9934122623590749,0.5511229,1.0536636121051257
54,0.5739763,0.9896313460959639,0.53642505,1.06883905100268
55,0.5770658,0.986639259079885,0.54966223,1.0535484975160554
56,0.5769967,0.9862314486738876,0.54245025,1.0629342697387518
57,0.5756479,0.9856681675969439,0.5465583,1.0845659645490868
58,0.5774348,0.9819494155316756,0.5456454,1.0773146873296693
59,0.58014387,0.9805464211792608,0.54856676,1.0468385663143425
60,0.5798211,0.9798970251167809,0.55303997,1.0593402919381163
61,0.58276075,0.9784906687666589,0.5513055,1.0469022219957307
62,0.57908326,0.9769204419487947,0.5516706,1.068417905375015
63,0.58009773,0.9747987909256769,0.5507577,1.0520768103211424
64,0.58391356,0.9726236603317869,0.55030125,1.0686710788760074
65,0.5819884,0.9734067473367144,0.53651637,1.0869152019190234
66,0.58312964,0.9702418789392598,0.5520358,1.0563088509925576
