epoch,accuracy,loss,val_accuracy,val_loss
0,0.29364115,1.8780160898067912,0.40464908,1.485260573566937
1,0.4065702,1.4452126355933361,0.45389345,1.315182613056214
2,0.444464,1.333019598341379,0.44390368,1.3194438126243528
3,0.46844584,1.2688493877649307,0.47822747,1.247415400919367
4,0.48181352,1.2242576331510895,0.49039447,1.213470460450063
5,0.49319607,1.1914552366513698,0.4871286,1.225180599044581
6,0.5046587,1.1692311841933454,0.50480276,1.1951176301866282
7,0.51496863,1.1384398847451953,0.49935964,1.1841454388665371
8,0.52646327,1.112522920318803,0.5023053,1.2287017510074083
9,0.54074347,1.0819563407634125,0.49404457,1.236316439558248
10,0.54367316,1.0711342758331142,0.49173924,1.2501412339386393
11,0.55900997,1.0379999068061836,0.49519724,1.2585507457862135
12,0.56081903,1.0325352253972506,0.50249743,1.221024391592526
13,0.58601755,0.9644589554823813,0.51069415,1.2427938143249417
14,0.6067335,0.9200216181820533,0.51280737,1.240956777431926
15,0.62613666,0.8819007004504321,0.50422645,1.2874419953002305
16,0.635358,0.8627494086862587,0.5073642,1.2919875686285927
17,0.64642036,0.8363476312551342,0.50493085,1.3018324722032077
