epoch,accuracy,loss,val_accuracy,val_loss
0,0.2973301,1.8888526462428392,0.40797335,1.456350449253531
1,0.42559162,1.3935216572678204,0.4673713,1.2719766795635223
2,0.46672735,1.2760962814960666,0.49678308,1.1784120096879847
3,0.48695388,1.2153744861531797,0.51700366,1.1250045404714697
4,0.5044625,1.1714579414781243,0.52768844,1.0843021098305197
5,0.51846933,1.138902422872562,0.5361903,1.0961690992116928
6,0.5308581,1.0999062792382965,0.5793888,1.005226690103026
7,0.54288024,1.071463513239302,0.60983455,0.937210309154847
8,0.55965567,1.0318867616283083,0.6286765,0.8974590608302284
9,0.5681002,1.0074253587661053,0.5827206,0.9582710046978558
10,0.58334595,0.977158564097673,0.6075368,0.9203659541466657
11,0.5894645,0.9563754744900083,0.59983915,0.9152681126314051
12,0.6009557,0.9322078345662953,0.62856156,0.8510755984222188
13,0.6131422,0.9101324702543734,0.6495864,0.8106963266344631
14,0.6258091,0.8755897523708713,0.6324678,0.83295417796163
15,0.63593495,0.8584769650763292,0.6981847,0.7146794752163046
16,0.6437601,0.8381994515175186,0.69450825,0.6987494554589776
17,0.6556306,0.8119060692277927,0.7792969,0.5865899806513506
18,0.6659208,0.7927053916994422,0.7196691,0.6720860311213661
19,0.67064875,0.7820637136408426,0.7105928,0.690682944129495
20,0.68415,0.7535828526544726,0.7142693,0.6804108663516886
21,0.6901421,0.7411332288606267,0.7238051,0.652643571881687
22,0.69712025,0.7273736543061278,0.7566636,0.6095159864600967
23,0.72763705,0.6572798853167439,0.83191633,0.46498798359842863
24,0.7455249,0.6190995628490417,0.84857535,0.41348659597775517
25,0.75922835,0.5934672882255999,0.8800551,0.3597404676325181
26,0.7714149,0.5638129756963755,0.8952206,0.3229867184863371
27,0.77959394,0.547330712278684,0.8474265,0.38945582246079163
28,0.78701454,0.5280027747829369,0.85994947,0.382922001183033
29,0.79060477,0.5206022177217076,0.8566176,0.3795191202970112
30,0.79810125,0.5043651494875695,0.8777574,0.3361653821433292
31,0.804776,0.48659928350386883,0.88637406,0.32520940308185187
32,0.8199965,0.4557580951251644,0.9402574,0.22325198615298553
33,0.8321577,0.4266989090296057,0.936466,0.21678005794391914
34,0.83847845,0.41311112608049294,0.9554228,0.17421097242656877
35,0.84656906,0.395988354983839,0.9381893,0.20386745583485155
36,0.8499191,0.388695725321191,0.94106156,0.1961305569857359
37,0.8529657,0.38159557586252496,0.9281939,0.21802522965213833
38,0.85527915,0.3716516301855686,0.9384191,0.19617401194923065
39,0.8602725,0.3629225741312342,0.952091,0.17015634148436434
40,0.863572,0.3567616761357653,0.9450827,0.1794149039641899
41,0.86697257,0.34787419124907276,0.96231616,0.1440653221353012
42,0.86895734,0.34261776166922836,0.9642693,0.13914975162376375
43,0.873167,0.33397341218195303,0.9696691,0.11763412264340065
44,0.87252223,0.3334505363430792,0.96702665,0.13219024175230196
45,0.87617564,0.32488406017953136,0.96151197,0.14014736552010565
46,0.87862813,0.31945853099275173,0.9590993,0.14264352542950826
47,0.8818012,0.30918357260886903,0.9602482,0.13993906678960605
48,0.882901,0.308983259047698,0.965648,0.1277735132504912
49,0.8889816,0.29182404872861883,0.9743796,0.107369621119955
50,0.8948599,0.2787960214377607,0.9809283,0.08505204095340826
51,0.8980962,0.27136535580875804,0.9809283,0.08680769050603404
52,0.89896846,0.2680530765102905,0.98391545,0.07835028369856231
53,0.9000303,0.26695466453878625,0.9787454,0.08717566142406534
54,0.90149677,0.2624199668783393,0.9778263,0.0896912863039795
55,0.9065534,0.25216572274812604,0.97575825,0.10779419267440543
56,0.9070717,0.24985511034341307,0.9780561,0.08763345473391168
57,0.9065281,0.2514728384640996,0.9764476,0.08738565149114412
58,0.90930927,0.2426800034867907,0.98035383,0.08047301563269951
59,0.9128236,0.23721676996176683,0.9852941,0.06462736805791364
60,0.91501063,0.23155402245066312,0.9846048,0.07119789856540806
61,0.9149221,0.2331414632258099,0.9863281,0.06384355700848733
62,0.9156427,0.22757679941343645,0.9821921,0.07436471602276844
